Name,Status,Maximale Förderrate und Förderhöhe,Antragsberechtigt sind,Beschreibung,Typ,Bestand / Neubau,Förderprogramm,Fördergeber,Basis Förderrate,Art der Maßnahme,Gebäudeart
Klimafreundliches Wohnen und Arbeiten: Technische Anlagen zur Nutzung der Solarenergie in Düsseldorf,true,,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Technische Anlagen zur Nutzung der Solarenergie werden in Düsseldorf gefördert, um erneuerbare Energien zu nutzen und den CO2-Ausstoß zu senken.",Zuschuss,Bestand,Klimafreundliches Wohnen und Arbeiten - Technische Anlagen zur Nutzung der Solarenergie: Thermische Solaranlagen (bei Bestandsbauten),Stadt/Kommune/Gemeinde,1000 € pro Anlage,Solarthermie,"Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten in Bestandsgebäuden: Lüftungsanlagen mit Wärmerückgewinnung in Düsseldorf,true,1200 €,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Düsseldorf fördert die Installation von Ladeinfrastruktur für Elektroautos, um die Elektromobilität zu unterstützen und den Ausstoß von Schadstoffen zu verringern.",Zuschuss,Bestand,Klimafreundliches Wohnen und Arbeiten - Bestandsgebäude: Lüftungsanlagen mit Wärmerückgewinnung,Stadt/Kommune/Gemeinde,200 € ,Lüftung,"Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten in Bestandsgebäuden: Wärmepumpen in Düsseldorf,true,6500 € ,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","In Düsseldorf werden energieeffiziente Wohngebäude in Neubauten gefördert, um den Energieverbrauch zu senken und den CO2-Ausstoß zu reduzieren.",Zuschuss,Bestand,Klimafreundliches Wohnen und Arbeiten - Bestandsgebäude: Wärmepumpen,Stadt/Kommune/Gemeinde,4250 €,Wärmepumpe,"Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten: Ladeinfrastruktur für Elektroautos in Düsseldorf,true,2000 € ,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Düsseldorf unterstützt Maßnahmen zur energetischen Sanierung von Bestandsgebäuden, um den Energieverbrauch zu senken und den CO2-Ausstoß zu reduzieren.",Zuschuss,"Bestand, Neubau",Klimafreundliches Wohnen und Arbeiten - Ladeinfrastruktur für Elektroautos,Stadt/Kommune/Gemeinde,50 %,Ladestation,"Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten in Neubauten: Energieeffiziente Wohngebäude in Düsseldorf,true,15.000 € je WE,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Für Neubauten in Düsseldorf fördert das Programm ""Klimafreundliches Wohnen und Arbeiten"" energieeffiziente Wohngebäude, um den Einsatz von erneuerbaren Energien zu steigern und die CO2-Emissionen zu reduzieren.",Zuschuss,Neubau,Klimafreundliches Wohnen und Arbeiten - Neubauten: Energieeffiziente Wohngebäude,Stadt/Kommune/Gemeinde,10 %,"Effizienzhaus, Passivhaus",Wohngebäude
Klimafreundliches Wohnen und Arbeiten in Bestandsgebäuden: Energieeffiziente Wohngebäude in Düsseldorf,true,15.000 € je WE,"Privatperson, Unternehmen, WEG, Gemeinnützige Organisation","Für Bestandsgebäude in Düsseldorf unterstützt das Programm ""Klimafreundliches Wohnen und Arbeiten"" die Schaffung energieeffizienter Wohngebäude, um den Energieverbrauch zu senken und den CO2-Ausstoß zu verringern.",Zuschuss,Bestand,Klimafreundliches Wohnen und Arbeiten - Bestandsgebäude: Energieeffiziente Wohngebäude ,Stadt/Kommune/Gemeinde,10%,"Effizienzhaus, Passivhaus",Wohngebäude
Klimafreundliche Wohngebäude in Münster,true,40.000 €,"Privatperson, Contractor, WEG","Münster fördert die Errichtung klimafreundlicher Wohngebäude, um energieeffizientes Bauen zu unterstützen und den CO2-Ausstoß zu reduzieren.",Zuschuss,"Bestand, Neubau",Klimafreundliche Wohngebäude,Stadt/Kommune/Gemeinde,30 €/m²,"Fenster / Haustür, Biomasse, Wärmepumpe, Sonstige Heizungen, Heizungsoptimierung, Fernwärme, Dämmung",Wohngebäude
Förderprogramm Photovoltaik in Darmstadt,true,6.000 €,"Privatperson, Unternehmen, WEG","Darmstadt bietet ein Förderprogramm für Photovoltaikanlagen an, um die Nutzung erneuerbarer Energien zu fördern und den Ausstoß von Treibhausgasen zu verringern.",Zuschuss,"Bestand, Neubau",Förderprogramm Photovoltaik,Stadt/Kommune/Gemeinde,200 €,"Photovoltaik, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
Energieeffizientes Wohnen in Ergolding,true,20%,Privatperson,"Ergolding fördert energieeffizientes Wohnen, um den Energieverbrauch zu senken und die Umweltbelastung zu reduzieren.",Zuschuss,"Bestand, Neubau",Energieeffizientes Wohnen,Stadt/Kommune/Gemeinde,100 €,"Solarthermie, Wärmepumpe, Sonstige Heizungen, Energieberatung, Photovoltaik, Biomasse, Dämmung, Batteriespeicher, Fenster / Haustür, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten: Technische Anlagen zur Nutzung der Solarenergie in Düsseldorf,true,600 €,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Düsseldorf fördert den Einbau von Lüftungsanlagen mit Wärmerückgewinnung, um den Energieverbrauch zu senken und den Wohnkomfort zu verbessern.",Zuschuss,"Bestand, Neubau",Klimafreundliches Wohnen und Arbeiten - Technische Anlagen zur Nutzung der Solarenergie: Steckerfertige Photovoltaik-Anlagen (bei Bestands- und Neubauten) ,Stadt/Kommune/Gemeinde,50 %,"Photovoltaik, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten: Technische Anlagen zur Nutzung der Solarenergie in Düsseldorf,true,10000 € ,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Die Förderung von Wärmepumpen in Düsseldorf zielt darauf ab, den Einsatz erneuerbarer Energien zu fördern und den CO2-Ausstoß zu reduzieren.",Zuschuss,"Bestand, Neubau",Klimafreundliches Wohnen und Arbeiten - Technische Anlagen zur Nutzung der Solarenergie: Photovoltaik-Anlagen (bei Bestands- und Neubauten) ,Stadt/Kommune/Gemeinde,1000 €,"Photovoltaik, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten: Technische Anlagen zur Nutzung der Solarenergie in Düsseldorf,true,10000 € ,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Die Förderung von Wärmepumpen in Düsseldorf zielt darauf ab, den Einsatz erneuerbarer Energien zu fördern und den CO2-Ausstoß zu reduzieren.",Zuschuss,"Bestand, Neubau",Klimafreundliches Wohnen und Arbeiten - Technische Anlagen zur Nutzung der Solarenergie: Speichersysteme für Photovoltaik - Anlagen (bei Bestands- und Neubauten),Stadt/Kommune/Gemeinde,250 € pro kWh,Batteriespeicher,"Wohngebäude, Nichtwohngebäude"
Klimafreundliches Wohnen und Arbeiten in Bestandsgebäuden: Einzelmaßnahmen an der Gebäudehülle in Düsseldorf,true,150 € pro m²,"Unternehmen, WEG, Privatperson, Gemeinnützige Organisation","Einzelmaßnahmen an der Gebäudehülle werden in Düsseldorf gefördert, um den Energieverbrauch zu senken und den Wohnkomfort zu verbessern.",Zuschuss,Bestand,Klimafreundliches Wohnen und Arbeiten - Bestandsgebäude: Einzelmaßnahmen an der Gebäudehülle: Erneuerung Fenster und Türen,Stadt/Kommune/Gemeinde,50 € pro m²,Fenster / Haustür,"Wohngebäude, Nichtwohngebäude"
,true,3000€,"Privatperson, Unternehmen",,Zuschuss,"Bestand, Neubau","Antrag auf Förderung für dezentrale regenerative Energieerzeugung, Energieeffizienz und Elektromobilität",Stadt/Kommune/Gemeinde,100 €,"Wärmepumpe, Photovoltaik, Batteriespeicher, Ladestation, Erneuerbare Energien",Wohngebäude
Nachhaltige Zukunft: Das Augsburg-Solarförderprogramm,true,2000 € pro Jahr,"Privatperson, WEG, Unternehmen","Das Augsburg-Solarförderprogramm ist ein wegweisendes Projekt zur Förderung erneuerbarer Energien in der Stadt. Durch finanzielle Anreize und Beratungsleistungen wird die Installation von Solaranlagen auf privaten und öffentlichen Gebäuden vorangetrieben, um einen bedeutenden Beitrag zum Klimaschutz und zur Energiewende zu leisten.",Zuschuss,"Bestand, Neubau",Augsburger Solarförderprogramm Steckersolargeräte 2023 – 2025,Stadt/Kommune/Gemeinde,75 €/Gerät,Erneuerbare Energien,"Wohngebäude, Nichtwohngebäude"
,true,100 %,"Unternehmen, Privatperson, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Kieler Klimaschutzfonds ,Stadt/Kommune/Gemeinde,,"Sonstige Heizungen, Erneuerbare Energien, Wärmepumpe, Heizungsoptimierung, Fernwärme",Wohngebäude
,true,15.000 €,"WEG, Privatperson, Unternehmen, Gemeinnützige Organisation, Contractor",,Zuschuss,Bestand,Photovoltaik- und Solarthermieanlagen,Stadt/Kommune/Gemeinde,,"Photovoltaik, Solarthermie, Energieberatung, Erneuerbare Energien",Wohngebäude
,true,300 €,Privatperson,,Zuschuss,"Bestand, Neubau",Kühlgeräte-Austausch,Stadt/Kommune/Gemeinde,,,Wohngebäude
,true,10.000 €,"Privatperson, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Dach- und Fassadenbegrünung ,Stadt/Kommune/Gemeinde,50 % ,,"Wohngebäude, Nichtwohngebäude"
,true,"50.000 €
",Privatperson,,Zuschuss,Bestand,"Modernisierungs-, Instandsetzungs- und Energieeinsparmaßnahmen",Stadt/Kommune/Gemeinde,,"Heizungsoptimierung, Dämmung, Fenster / Haustür, Lüftung, Wärmepumpe, Biomasse, Sonstige Heizungen, Solarthermie","Wohngebäude, Nichtwohngebäude"
,true,5000 €,Privatperson,,Zuschuss,Bestand,Modernisierungs- und Instandsetzungsmaßnahmen,Stadt/Kommune/Gemeinde,1000 €,"Fenster / Haustür, Dämmung","Wohngebäude, Nichtwohngebäude"
,true,60 %,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Rationelle Energieverwendung,Stadt/Kommune/Gemeinde,10 % + BEG,"Dämmung, Fenster / Haustür, Wärmepumpe, Heizungsoptimierung, Fernwärme, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Batteriespeicher, Effizienzhaus, Passivhaus, Lüftung","Wohngebäude, Nichtwohngebäude"
,true,10.000 €,Unternehmen,,Zuschuss,Bestand,Energieeffizienz in Unternehmen und Vereinen,Stadt/Kommune/Gemeinde,10 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Heizungsoptimierung, Fernwärme, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Batteriespeicher, Lüftung, Effizienzhaus, Passivhaus, Wärmespeicher","Wohngebäude, Nichtwohngebäude"
,true,1.000 €,"Privatperson, Unternehmen",,Zuschuss,"Bestand, Neubau",Umweltfreundlich mobil - Errichtung einer privaten Ladestation für Elektrofahrzeuge,Stadt/Kommune/Gemeinde,50 %,Ladestation,"Wohngebäude, Nichtwohngebäude"
,true,150 €,Privatperson,,Zuschuss,"Bestand, Neubau",Förderprogramm Stecker-Solaranlagen,Stadt/Kommune/Gemeinde,150 €,"Photovoltaik, Erneuerbare Energien","Nichtwohngebäude, Wohngebäude"
,true,1.000 €,Privatperson,,Zuschuss,Bestand,KLIMA-IMPULS PROGRAMM - SolarIMPULS,Stadt/Kommune/Gemeinde,100 €/kWp,"Photovoltaik, Erneuerbare Energien, Batteriespeicher",Wohngebäude
,false,1.000 ¬,"Privatperson, Unternehmen",,Zuschuss,Bestand,undefined,undefined,undefined,undefined,undefined
,false,undefined,"GemeinnÃ¼tzige Organisation, Privatperson, WEG, Unternehmen, Kommune",,Zuschuss,"Bestand, Neubau",undefined,undefined,undefined,undefined,undefined
,false,undefined,"Privatperson, Unternehmen, WEG, GemeinnÃ¼tzige Organisation, Kommune",,Zuschuss,"Neubau, Bestand",undefined,undefined,undefined,undefined,undefined
,true,,Privatperson,,Zuschuss,"Bestand, Neubau",Förderung privater Photovoltaik-Kleinanlagen,Stadt/Kommune/Gemeinde,250 €,"Photovoltaik, Solarthermie",Wohngebäude
,false,1200 €,Privatperson,,Zuschuss,Bestand,Förderung von Wohnungsdämmung beantragen,Stadt/Kommune/Gemeinde,15 % ,Dämmung,Wohngebäude
,true,450 €,"Privatperson, Unternehmen, WEG, Gemeinnützige Organisation, Kommune",,Zuschuss,"Bestand, Neubau",Klimageld Landkreis Gießen für Einzelmaßnahmen,Stadt/Kommune/Gemeinde,250 €,"Dämmung, Energieberatung, Fenster / Haustür, Fernwärme, Solarthermie, Photovoltaik","Wohngebäude, Nichtwohngebäude"
,true,15.000 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Dachbegrünung und Fassadenbegrünung,Stadt/Kommune/Gemeinde,50 %,"Photovoltaik, Energieberatung","Wohngebäude, Nichtwohngebäude"
,true,50.000 €,"Privatperson, Unternehmen",,Zuschuss,"Bestand, Neubau",Förderung von Dämmmaßnahmen zur Verminderung von Treibhausgas-Emissionen,Stadt/Kommune/Gemeinde,50 €/m²,"Dämmung, Solarthermie, Photovoltaik","Wohngebäude, Nichtwohngebäude"
,true,50.000 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Kommunales Modernisierungsprogramm Bochum,Stadt/Kommune/Gemeinde,25 %,"Fenster / Haustür, Heizungsoptimierung, Dämmung","Wohngebäude, Nichtwohngebäude"
,true,20.000 €,Privatperson,,Zuschuss,"Bestand, Neubau",Förderprogramm Begrünung,Stadt/Kommune/Gemeinde,50 %,,"Wohngebäude, Nichtwohngebäude"
,true,27.500 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Förderprogramm Solares Bonn,Stadt/Kommune/Gemeinde,"100 €/kWp 
","Solarthermie, Heizungsoptimierung, Photovoltaik","Wohngebäude, Nichtwohngebäude"
,true,17.000 €,"Privatperson, Unternehmen, WEG",,Zuschuss,"Bestand, Neubau",KlimaBonus Karlsruhe,Stadt/Kommune/Gemeinde,13.000 €,"Solarthermie, Heizungsoptimierung, Dämmung, Photovoltaik, Erneuerbare Energien, Effizienzhaus","Wohngebäude, Nichtwohngebäude"
,true,2.500 €,"Privatperson, Unternehmen, WEG",,Zuschuss,"Bestand, Neubau",Förderprogramm Energieeffizient Sanieren Wiesbaden,Stadt/Kommune/Gemeinde, 1.000 €,"Heizungsoptimierung, Solarthermie, Wärmepumpe, Dämmung, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,200.000 €,"Privatperson, Unternehmen, WEG, Kommune",,,"Bestand, Neubau",Bio Wärme Bayern,Bundesland,20%,"Biomasse, Fernwärme, Solarthermie","Nichtwohngebäude, Wohngebäude"
,true,,"Privatperson, WEG",,,"Bestand, Neubau",Energieberatung für Bürger,Stadt/Kommune/Gemeinde,100 €,Energieberatung,Wohngebäude
,true,2800 €,"Privatperson, Gemeinnützige Organisation",,,"Bestand, Neubau",Förderkatalog für Klimaschutzmaßnahmen,Stadt/Kommune/Gemeinde,7 %,"Dämmung, Fenster / Haustür, Lüftung, Effizienzhaus",Wohngebäude
Nachhaltige Zukunft: Das Augsburg-Solarförderprogramm,true,10.000 € pro Jahr,"Privatperson, WEG, Unternehmen","Das Augsburg-Solarförderprogramm ist ein wegweisendes Projekt zur Förderung erneuerbarer Energien in der Stadt. Durch finanzielle Anreize und Beratungsleistungen wird die Installation von Solaranlagen auf privaten und öffentlichen Gebäuden vorangetrieben, um einen bedeutenden Beitrag zum Klimaschutz und zur Energiewende zu leisten.",Zuschuss,"Bestand, Neubau",Augsburger Solarförderprogramm PV Anlagen 2023 – 2025 ,Stadt/Kommune/Gemeinde,"500 €/Anlage, Details siehe Kommentar",Photovoltaik,"Wohngebäude, Nichtwohngebäude"
,true,15.000 €,"Privatperson, Unternehmen, WEG, Kommune, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Fassadenprogramm Altötting,Stadt/Kommune/Gemeinde,30%,Fenster / Haustür,"Wohngebäude, Nichtwohngebäude"
,true,5000 €,"Privatperson, Unternehmen, WEG, Kommune, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau","Förderprogramm der Stadt Altötting
Verbesserung Stadtklima",Stadt/Kommune/Gemeinde,50%,,"Wohngebäude, Nichtwohngebäude"
,false,4000 €,"Privatperson, Unternehmen, WEG, Gemeinnützige Organisation, Kommune",,Zuschuss,"Bestand, Neubau",Solarenergie Aachen,Stadt/Kommune/Gemeinde,500 €,"Solarthermie, Photovoltaik, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,1000 €,"Privatperson, Unternehmen, WEG, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Klimafreundliches Wohnen in Krefeld,Stadt/Kommune/Gemeinde,400 €/Anlage ,"Wärmepumpe, Solarthermie, Photovoltaik, Batteriespeicher","Wohngebäude, Nichtwohngebäude"
,true,11.000 €,"Privatperson, WEG",,Zuschuss,Bestand,Altbausanierung Mainz Plus,Stadt/Kommune/Gemeinde,2500 €,Effizienzhaus,"Wohngebäude, Nichtwohngebäude"
,true,15.000 €,"Privatperson, WEG, Unternehmen, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau","Förderung der Solarstromerzeugung und Mieterstrom
",Stadt/Kommune/Gemeinde,2.000 € + 200 € je kWp,"Photovoltaik, Solarthermie, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,25.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,Bestand," Förderung regenerativer Wärme im Bestand
",Stadt/Kommune/Gemeinde,1000 €,"Wärmepumpe, Solarthermie, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,25.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,Bestand,"Förderung von Energieeffizienzmaßnahmen im Bestand
",Stadt/Kommune/Gemeinde,25  %,"Effizienzhaus, Fenster / Haustür","Wohngebäude, Nichtwohngebäude"
,true,25.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau","Förderprogramm Klimafreundlich Wohnen
der Stadt Freiburg im Breisgau",Stadt/Kommune/Gemeinde,60 %,"Lüftung, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,25.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau", Gebäudehülle optimal gedämmt Freiburg im Breisgau,Stadt/Kommune/Gemeinde,350€ ,Dämmung,"Wohngebäude, Nichtwohngebäude"
,true,3000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Stromerzeugung erneuerbar Freiburg im Breisgau,Stadt/Kommune/Gemeinde,150 €/kWp,"Photovoltaik, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,50  %,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Innovation City Oberhausen,Stadt/Kommune/Gemeinde,200 €,"Heizungsoptimierung, Fenster / Haustür, Erneuerbare Energien, Photovoltaik, Energieberatung","Wohngebäude, Nichtwohngebäude"
,true,800 €,"Privatperson, WEG, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau","Sanieren und Bauen
in der Landeshauptstadt Potsdam
",Stadt/Kommune/Gemeinde,10  %,"Heizungsoptimierung, Erneuerbare Energien","Wohngebäude, Nichtwohngebäude"
,true,1200 €,"Privatperson, WEG, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Erneuerbare Energien in der Landeshauptstadt Potsdam,Stadt/Kommune/Gemeinde,1000 €,"Wärmepumpe, Erneuerbare Energien, Photovoltaik","Wohngebäude, Nichtwohngebäude"
,true,4250 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau","„Förderprogramm Photovoltaik“ in Oldenburg
 ",Stadt/Kommune/Gemeinde,125 €,Photovoltaik,"Wohngebäude, Nichtwohngebäude"
,true,250 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau","Förderung von Gebäude- und Solar-Checks
bei Wohngebäuden in der Stadt Oldenburg ",Stadt/Kommune/Gemeinde,125 €,Energieberatung,Wohngebäude
,true,3000 €,"Privatperson, WEG, Unternehmen, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Förderprogramm Klimaschutzmaßnahmen im Altbau in Oldenburg,Stadt/Kommune/Gemeinde,25 %,"Dämmung, Fenster / Haustür, Effizienzhaus","Wohngebäude, Nichtwohngebäude"
,true,15 %,"Privatperson, WEG, Unternehmen, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau", Wärmepumpen (WP) in Oldenburg,Stadt/Kommune/Gemeinde,10 %,Wärmepumpe,"Wohngebäude, Nichtwohngebäude"
,true,250 €,"Privatperson, WEG, Unternehmen, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Solarthermie-Kollektoren in Oldenburg,Stadt/Kommune/Gemeinde,125 €,Energieberatung,"Wohngebäude, Nichtwohngebäude"
,true,250 €,"Privatperson, WEG",,Zuschuss,"Bestand, Neubau",Biomasseanlagen,Stadt/Kommune/Gemeinde,125 €,Energieberatung,"Wohngebäude, Nichtwohngebäude"
,true,25.000€,"Gemeinnützige Organisation, WEG, Unternehmen, Privatperson",,Zuschuss,"Bestand, Neubau",Förderprogramm Fassadenbegrünung,Stadt/Kommune/Gemeinde,,"Erneuerbare Energien, Dämmung","Wohngebäude, Nichtwohngebäude"
,true,20.000€,"Gemeinnützige Organisation, WEG, Privatperson, Unternehmen",,Zuschuss,"Bestand, Neubau",Förderprogramm Dachbegründung ,Stadt/Kommune/Gemeinde,,"Erneuerbare Energien, Effizienzhaus","Wohngebäude, Nichtwohngebäude"
,true,100.000 €,"Privatperson, Unternehmen, WEG",,Zuschuss,"Bestand, Neubau",Modernisierungs- und Instandsetzungsmaßnahmen an privaten Gebäuden und Freiflächen im Sanierungsgebiet „Schinkel“,Stadt/Kommune/Gemeinde,30%,"Dämmung, Fenster / Haustür","Wohngebäude, Nichtwohngebäude"
,true,5000 €,"Privatperson, Unternehmen, WEG",,Zuschuss,"Bestand, Neubau",Ulmer Energieförderprogramm,Stadt/Kommune/Gemeinde,50 %,"Heizungsoptimierung, Erneuerbare Energien, Baubegleitung, Solarthermie","Wohngebäude, Nichtwohngebäude"
,true,85 %,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,"Zuschuss, Kredit","Bestand, Neubau",Förderung im Wohnungsbau Bayern ,Bundesland,30 %,"Baubegleitung, Dämmung, Fenster / Haustür, Solarthermie, Wärmepumpe, Heizungsoptimierung, Biomasse, Sonstige Heizungen, Fernwärme, Energieberatung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau",Wohngebäude
,true,500.000 €,"Unternehmen, Kommune, Privatperson, WEG, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Förderung von baulichen Maßnahmen zur Schaffung und Erhaltung von Mietwohnraum,Stadt/Kommune/Gemeinde,1350 €  je m²,"Baubegleitung, Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Photovoltaik",Wohngebäude
,true,300.000€,"Unternehmen, Kommune, Gemeinnützige Organisation, Privatperson, Contractor, WEG",,Zuschuss,"Neubau, Bestand",Heimat-Digital-Regional-Förderrichtlinie,Bundesland,50%,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Baubegleitung, Energieberatung, Photovoltaik, Erneuerbare Energien, Ladestation, Smart Home, Passivhaus, Holzbau, Batteriespeicher, Lüftung, Effizienzhaus, Wärmespeicher, Altersgerechter Umbau & Einbruchschutz","Wohngebäude, Nichtwohngebäude"
,true,30%,"Privatperson, Kommune",,Zuschuss,"Neubau, Bestand",Förderprogramm Regionalkultur,Bundesland,,"Dämmung, Fenster / Haustür, Biomasse, Sonstige Heizungen, Energieberatung, Photovoltaik, Erneuerbare Energien, Baubegleitung, Ladestation, Fernwärme, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau, Solarthermie, Wärmepumpe, Heizungsoptimierung, Batteriespeicher","Wohngebäude, Nichtwohngebäude"
,true,2000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",Friedrichshafen Klimaschutz bei Wohngebäuden,Stadt/Kommune/Gemeinde,50 %,"Dämmung, Fenster / Haustür, Effizienzhaus, Lüftung, Passivhaus, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Smart Home, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau",Wohngebäude
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Nordrhein-Westfalen (2023-2027)  ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Baden-Württemberg (2023-2027)  ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Sachsen (2023-2027)   ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
,true,250.000 €,"Privatperson, Unternehmen, WEG, Kommune, Contractor, Gemeinnützige Organisation",,Zuschuss,"Bestand, Neubau",LEADER Hessen (2023-2027)  ,Bundesland,30 %,"Dämmung, Fenster / Haustür, Wärmepumpe, Solarthermie, Biomasse, Heizungsoptimierung, Fernwärme, Sonstige Heizungen, Energieberatung, Baubegleitung, Photovoltaik, Erneuerbare Energien, Ladestation, Batteriespeicher, Lüftung, Smart Home, Effizienzhaus, Passivhaus, Altersgerechter Umbau & Einbruchschutz, Wärmespeicher, Holzbau","Wohngebäude, Nichtwohngebäude"
